Date,Scenario,Numeraire,DiscountCurve/EUR/0,DiscountCurve/EUR/1,DiscountCurve/EUR/2,DiscountCurve/EUR/3,DiscountCurve/EUR/4,DiscountCurve/EUR/5,DiscountCurve/EUR/6,DiscountCurve/EUR/7,DiscountCurve/EUR/8,DiscountCurve/EUR/9,DiscountCurve/EUR/10,DiscountCurve/EUR/11,DiscountCurve/USD/0,DiscountCurve/USD/1,DiscountCurve/USD/2,DiscountCurve/USD/3,DiscountCurve/USD/4,DiscountCurve/USD/5,DiscountCurve/USD/6,DiscountCurve/USD/7,DiscountCurve/USD/8,DiscountCurve/USD/9,DiscountCurve/USD/10,DiscountCurve/USD/11,IndexCurve/EUR-EONIA/0,IndexCurve/EUR-EONIA/1,IndexCurve/EUR-EONIA/2,IndexCurve/EUR-EONIA/3,IndexCurve/EUR-EONIA/4,IndexCurve/EUR-EONIA/5,IndexCurve/EUR-EONIA/6,IndexCurve/EUR-EONIA/7,IndexCurve/EUR-EONIA/8,IndexCurve/EUR-EONIA/9,IndexCurve/EUR-EONIA/10,IndexCurve/EUR-EONIA/11,IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/7,IndexCurve/EUR-EURIBOR-3M/8,IndexCurve/EUR-EURIBOR-3M/9,IndexCurve/EUR-EURIBOR-3M/10,IndexCurve/EUR-EURIBOR-3M/11,IndexCurve/EUR-EURIBOR-6M/0,IndexCurve/EUR-EURIBOR-6M/1,IndexCurve/EUR-EURIBOR-6M/2,IndexCurve/EUR-EURIBOR-6M/3,IndexCurve/EUR-EURIBOR-6M/4,IndexCurve/EUR-EURIBOR-6M/5,IndexCurve/EUR-EURIBOR-6M/6,IndexCurve/EUR-EURIBOR-6M/7,IndexCurve/EUR-EURIBOR-6M/8,IndexCurve/EUR-EURIBOR-6M/9,IndexCurve/EUR-EURIBOR-6M/10,IndexCurve/EUR-EURIBOR-6M/11,IndexCurve/USD-FedFunds/0,IndexCurve/USD-FedFunds/1,IndexCurve/USD-FedFunds/2,IndexCurve/USD-FedFunds/3,IndexCurve/USD-FedFunds/4,IndexCurve/USD-FedFunds/5,IndexCurve/USD-FedFunds/6,IndexCurve/USD-FedFunds/7,IndexCurve/USD-FedFunds/8,IndexCurve/USD-FedFunds/9,IndexCurve/USD-FedFunds/10,IndexCurve/USD-FedFunds/11,IndexCurve/USD-LIBOR-3M/0,IndexCurve/USD-LIBOR-3M/1,IndexCurve/USD-LIBOR-3M/2,IndexCurve/USD-LIBOR-3M/3,IndexCurve/USD-LIBOR-3M/4,IndexCurve/USD-LIBOR-3M/5,IndexCurve/USD-LIBOR-3M/6,IndexCurve/USD-LIBOR-3M/7,IndexCurve/USD-LIBOR-3M/8,IndexCurve/USD-LIBOR-3M/9,IndexCurve/USD-LIBOR-3M/10,IndexCurve/USD-LIBOR-3M/11,FXSpot/USDEUR/0
2016-01-08,1,1,1.0001331,1.00028682,1.00085701,1.0018044,1.0040026,1.00889924,1.01361135,1.01824739,0.98830928,0.92804957,0.87351937,0.80144893,0.99971314,0.99905457,0.99724987,0.9939738,0.98737586,0.97401948,0.95917329,0.92424702,0.82721581,0.7363471,0.65865398,0.53319636,1.0001331,1.00028682,1.00085701,1.0018044,1.0040026,1.00889924,1.01361135,1.01824739,0.98830928,0.92804957,0.87351937,0.80144893,1.00011711,1.00025096,1.00076144,1.00156698,1.00332886,1.00644508,1.00989646,1.01305044,0.97821283,0.91461995,0.85849578,0.77888746,1.00007704,1.0001651,1.00050087,1.00099649,1.00210712,1.0040503,1.00577655,1.00540966,0.96470611,0.90025702,0.84446298,0.76623375,0.99983652,0.99965561,0.99891312,0.99756932,0.99441832,0.98690434,0.97832803,0.95819494,0.89279365,0.82164023,0.7545514,0.64352375,0.99966899,0.99929083,0.99785041,0.99548689,0.99034854,0.97942056,0.96730729,0.94010789,0.85824178,0.77387257,0.696533,0.56910875,0.89
2016-01-11,1,1,1.00013292,1.00027934,1.00087671,1.00179608,1.00393109,1.00864451,1.01284953,1.01800161,0.98759624,0.92701267,0.87254384,0.79425766,0.99970683,0.99903094,0.99729949,0.99402184,0.98745181,0.97369427,0.95890813,0.92522358,0.82737722,0.73595087,0.65770181,0.52834422,1.00013292,1.00027934,1.00087671,1.00179608,1.00393109,1.00864451,1.01284953,1.01800161,0.98759624,0.92701267,0.87254384,0.79425766,1.00011789,1.00025263,1.0007665,1.00156655,1.00330553,1.00681001,1.01005775,1.01271248,0.97757655,0.91378829,0.85786947,0.77811757,1.00007704,1.0001651,1.00050087,1.00099649,1.00209694,1.00434494,1.00592887,1.00509411,0.96402174,0.89933926,0.84371743,0.76550503,0.99983761,0.99966433,0.99895032,0.99761546,0.99452008,0.98714094,0.97912001,0.95939466,0.89413615,0.82335245,0.75755542,0.64772741,0.99966761,0.99928787,0.99784145,0.99550495,0.99046542,0.97966014,0.96805682,0.94127979,0.85953085,0.7751754,0.69814001,0.57192227,0.89
2016-01-12,1,1,1.00013303,1.00028061,1.0008744,1.00178115,1.00386065,1.00823857,1.01224773,1.01601556,0.98252696,0.91932869,0.86059086,0.7847502,0.99968823,0.99900617,0.99725835,0.99398493,0.98733695,0.97305604,0.95799653,0.92267796,0.82220007,0.72722539,0.64520885,0.51692216,1.00013303,1.00028061,1.0008744,1.00178115,1.00386065,1.00823857,1.01224773,1.01601556,0.98252696,0.91932869,0.86059086,0.7847502,1.0001175,1.00025179,1.00076397,1.00155918,1.00326499,1.00660285,1.00940688,1.01152314,0.97271814,0.90845195,0.85105743,0.76929958,1.00007743,1.00016593,1.00050341,1.00100153,1.00207159,1.00424414,1.00528365,1.00393946,0.95923551,0.89403921,0.8370448,0.75663641,0.99983689,0.99966319,0.99894103,0.99759594,0.99446459,0.986727,0.97810153,0.95737406,0.88843356,0.81557937,0.74687177,0.6331639,0.99966974,0.99929244,0.99785529,0.99552589,0.99044268,0.97927513,0.96712637,0.93948569,0.85461603,0.76829878,0.68941595,0.56067942,0.891
2016-01-13,1,1,1.00013285,1.00028071,1.00087181,1.00178138,1.00391602,1.0085321,1.01318468,1.01792509,0.98655809,0.92442378,0.86900267,0.79591374,0.99968269,0.99899245,0.99725703,0.99401008,0.98749132,0.97379154,0.95923734,0.9245568,0.82489705,0.73100281,0.65042677,0.52178245,1.00013285,1.00028071,1.00087181,1.00178138,1.00391602,1.0085321,1.01318468,1.01792509,0.98655809,0.92442378,0.86900267,0.79591374,1.00011789,1.00025263,1.0007665,1.00157645,1.00336036,1.00694523,1.01026514,1.0131476,0.97726893,0.91271881,0.85643564,0.77674723,1.00007743,1.00016593,1.00050341,1.00100153,1.00212797,1.00454427,1.00618351,1.00574708,0.96400566,0.89869857,0.84272736,0.76459945,0.99983689,0.99966311,0.99894338,0.99764952,0.99466991,0.98745016,0.97935607,0.95912605,0.89164502,0.81865008,0.7495986,0.63562249,0.99966834,0.99928944,0.9978462,0.99557375,0.99050059,0.98008955,0.96836362,0.94119914,0.85780706,0.77150288,0.69249055,0.563283,0.8888
2016-01-14,1,1,1.00013196,1.00028098,1.00087039,1.00179838,1.00389038,1.00855625,1.01305694,1.01742819,0.98488814,0.92100938,0.8640915,0.78892778,0.99955879,0.99896824,0.99723798,0.99407228,0.98767361,0.97429926,0.96030281,0.92614612,0.82567641,0.73063564,0.64961802,0.52076725,1.00013196,1.00028098,1.00087039,1.00179838,1.00389038,1.00855625,1.01305694,1.01742819,0.98488814,0.92100938,0.8640915,0.78892778,1.00011711,1.00025096,1.00076144,1.00156,1.00332308,1.00678354,1.00991888,1.01251115,0.97600348,0.91039237,0.85288772,0.77087813,1.00007743,1.00016593,1.00050341,1.00100153,1.00212137,1.00442404,1.00588603,1.00517188,0.9630413,0.89667678,0.83959521,0.75908737,0.99984483,0.99966817,0.99894894,0.9976836,0.99470675,0.9876423,0.97990639,0.96019913,0.89209089,0.81784369,0.74815136,0.63321446,0.99966731,0.99928723,0.99783948,0.99560032,0.99078125,0.98027451,0.96897313,0.94230483,0.85834652,0.77119123,0.69149806,0.56130465,0.8894
2016-01-15,1,1,1.00013217,1.00028173,1.00087206,1.00181207,1.00392059,1.00866674,1.01342476,1.01809363,0.98739096,0.92600992,0.87017902,0.79743592,0.99948386,0.99889129,0.99710518,0.99388284,0.98726474,0.97374316,0.95899339,0.92470909,0.82559222,0.73233982,0.65218257,0.52429624,1.00013217,1.00028173,1.00087206,1.00181207,1.00392059,1.00866674,1.01342476,1.01809363,0.98739096,0.92600992,0.87017902,0.79743592,1.00011711,1.00025096,1.00076144,1.00159198,1.00337138,1.00690332,1.01056431,1.01341476,0.97836359,0.9141187,0.85738349,0.77737125,1.00007821,1.0001676,1.00050847,1.00101161,1.00215677,1.00458363,1.00649959,1.00596676,0.96507562,0.90005638,0.84365169,0.76484259,0.99984324,0.99966615,0.99893733,0.99762912,0.99467562,0.98735146,0.97908523,0.95920696,0.89185624,0.81887289,0.75048864,0.63703999,0.9996671,0.99928677,0.9978381,0.99555813,0.99063587,0.97998592,0.96816408,0.94133437,0.85834605,0.77213995,0.69323572,0.56395783,0.8961
2016-01-18,1,1,1.00013248,1.00028121,1.00087448,1.00179994,1.00388105,1.00854309,1.01303102,1.01805907,0.98698572,0.92487548,0.86917407,0.79586603,0.99944408,0.9989042,0.99712208,0.99385177,0.98714557,0.97333454,0.95803073,0.92385434,0.82354771,0.72947602,0.6488652,0.52051527,1.00013248,1.00028121,1.00087448,1.00179994,1.00388105,1.00854309,1.01303102,1.01805907,0.98698572,0.92487548,0.86917407,0.79586603,1.00011711,1.00025096,1.00076144,1.0015642,1.00331035,1.00692969,1.01025567,1.01294634,0.97727799,0.91262927,0.85601995,0.77582286,1.0000786,1.00016843,1.000511,1.00101664,1.00212738,1.00452525,1.00618592,1.00554801,0.96401558,0.89874102,0.84240085,0.76318799,0.99984194,0.99966613,0.99892971,0.9975815,0.99444865,0.98701552,0.97832632,0.95779051,0.889746,0.81606544,0.74745343,0.63386323,0.99966571,0.99928381,0.99782914,0.99550821,0.99041358,0.97965994,0.96742046,0.93995222,0.85631849,0.76966904,0.69043312,0.56114349,0.8948
2016-01-19,1,1,1.00013328,1.00028355,1.00087675,1.00178614,1.00394007,1.0084668,1.01321394,1.01859614,0.98973234,0.93042877,0.87735368,0.80811826,0.99944773,0.99890557,0.99709814,0.99382449,0.98724526,0.97297924,0.95837249,0.92387118,0.82459876,0.73166639,0.65175536,0.52383452,1.00013328,1.00028355,1.00087675,1.00178614,1.00394007,1.0084668,1.01321394,1.01859614,0.98973234,0.93042877,0.87735368,0.80811826,1.00011711,1.00025096,1.00076144,1.00156094,1.00334725,1.00696899,1.01054631,1.01325442,0.97995038,0.91798534,0.86389998,0.7880126,1.00007782,1.00016676,1.00050594,1.00100657,1.00213363,1.00462356,1.00648476,1.00585261,0.96665118,0.90401722,0.85014547,0.77538627,0.99983653,0.99965767,0.99891442,0.99755139,0.99443795,0.98679063,0.97863155,0.95837338,0.89063577,0.81839204,0.75062288,0.63813202,0.99966369,0.99927947,0.997816,0.99550873,0.99052944,0.9794108,0.9677208,0.94057998,0.85715522,0.77167042,0.69315461,0.56467243,0.8965
2016-01-20,1,1,1.00013318,1.00028419,1.00087455,1.00184574,1.00412682,1.00865724,1.01318683,1.01874808,0.98932937,0.92687054,0.87285026,0.8019767,0.99941439,0.99887983,0.99706206,0.99394201,0.98741688,0.9731687,0.95859651,0.92525638,0.82834252,0.73474783,0.65767742,0.53230128,1.00013318,1.00028419,1.00087455,1.00184574,1.00412682,1.00865724,1.01318683,1.01874808,0.98932937,0.92687054,0.87285026,0.8019767,1.00011711,1.00025096,1.00076144,1.00156513,1.00333973,1.00688846,1.01029469,1.01295528,0.97930895,0.91628353,0.86151166,0.78459086,1.00007821,1.0001676,1.00050847,1.00101161,1.0021477,1.00452536,1.00618339,1.00555588,0.96606584,0.90233612,0.84780953,0.77204596,0.99985133,0.99967889,0.99894222,0.99755811,0.99435409,0.9866059,0.97848495,0.95872547,0.89378322,0.82245822,0.75799553,0.64910562,0.99966468,0.9992816,0.99782245,0.9954666,0.99042974,0.97925317,0.96761071,0.94086538,0.86006885,0.77549805,0.69994309,0.5742121,0.8934
2016-01-21,1,1,1.00013129,1.00028571,1.00087814,1.00180825,1.00390651,1.00860433,1.01348356,1.01989399,0.99496142,0.93945429,0.88894673,0.82429081,0.99919676,0.99873676,0.99696366,0.9937265,0.98710524,0.97314213,0.95880168,0.92557175,0.83008256,0.74015061,0.66306661,0.54021533,1.00013129,1.00028571,1.00087814,1.00180825,1.00390651,1.00860433,1.01348356,1.01989399,0.99496142,0.93945429,0.88894673,0.82429081,1.00011711,1.00025096,1.00076144,1.00155767,1.00333451,1.00700007,1.01061103,1.01478568,0.9858393,0.92695609,0.87593519,0.80432867,1.00007821,1.0001676,1.00050847,1.00101161,1.00225322,1.00468518,1.0064868,1.00737353,0.97244913,0.91275947,0.86168252,0.79124463,0.99985169,0.99967995,0.99894287,0.99758106,0.99441374,0.98702256,0.97903982,0.95999153,0.89736002,0.82797389,0.76424992,0.65874585,0.99966725,0.99928711,0.99783913,0.99551397,0.99047024,0.9796337,0.96807891,0.94215758,0.86339641,0.78067832,0.70569692,0.58286269,0.8922
2016-01-22,1,1,1.00012758,1.00028139,1.00088236,1.00188792,1.0041931,1.00934762,1.01435089,1.02020731,0.99605576,0.94051269,0.89094042,0.82111188,0.99921522,0.99876453,0.99700485,0.99382305,0.98748476,0.97415647,0.95904382,0.92631222,0.82970162,0.74041306,0.66296674,0.5328795,1.00012758,1.00028139,1.00088236,1.00188792,1.0041931,1.00934762,1.01435089,1.02020731,0.99605576,0.94051269,0.89094042,0.82111188,1.0001175,1.00025179,1.00076397,1.00156371,1.00335401,1.00699007,1.01082067,1.01497718,0.98630082,0.92792038,0.87714245,0.80644069,1.00007782,1.00016676,1.00050594,1.00100657,1.00216196,1.00466317,1.00673977,1.00754241,0.97291468,0.91363577,0.86313545,0.79357914,0.9998521,0.99967969,0.99893933,0.99758201,0.99444061,0.98725971,0.97891865,0.96019363,0.89738061,0.82892589,0.76437489,0.65573869,0.99966872,0.99929024,0.99784862,0.9955677,0.99060512,0.97991946,0.96803348,0.94241739,0.86363251,0.78156353,0.70580403,0.57965495,0.8905
2016-01-25,1,1,1.00013094,1.00028145,1.00088848,1.00184318,1.00403189,1.00891084,1.01389206,1.02107606,0.99854513,0.94379139,0.89504646,0.83277023,0.99925053,0.99877239,0.99695866,0.99376996,0.98731521,0.9738041,0.95996269,0.92774272,0.83523007,0.74397217,0.66645513,0.54214224,1.00013094,1.00028145,1.00088848,1.00184318,1.00403189,1.00891084,1.01389206,1.02107606,0.99854513,0.94379139,0.89504646,0.83277023,1.00011789,1.00025263,1.0007665,1.00157157,1.00339361,1.00721932,1.01089695,1.0156789,0.98733213,0.93095253,0.88118443,0.81227241,1.00007743,1.00016593,1.00050341,1.00100153,1.00217818,1.00476536,1.00678708,1.00820839,0.97393102,0.91682022,0.86718502,0.79914022,0.99985241,0.99967963,0.99894944,0.99763246,0.99459541,0.98745394,0.98002761,0.96174543,0.90030714,0.83166898,0.76711191,0.66075681,0.99966871,0.99929023,0.9978486,0.99558899,0.99071827,0.98016661,0.96920549,0.9440599,0.86654472,0.78413832,0.70832232,0.58413634,0.8885
2016-01-26,1,1,1.00012753,1.00028057,1.00088839,1.0018155,1.00410661,1.00940094,1.0145729,1.02170072,0.99944856,0.94585641,0.89730452,0.83591314,0.99919213,0.99869479,0.99683593,0.99353718,0.98719591,0.9739702,0.96021233,0.92919786,0.83755164,0.74946283,0.67319238,0.55096719,1.00012753,1.00028057,1.00088839,1.0018155,1.00410661,1.00940094,1.0145729,1.02170072,0.99944856,0.94585641,0.89730452,0.83591314,1.00011711,1.00025096,1.00076144,1.0015289,1.00328435,1.00721682,1.01088199,1.0153488,0.98743184,0.93129161,0.88148535,0.81262826,1.00007821,1.0001676,1.00050847,1.00101161,1.00211618,1.00471569,1.00678602,1.00783343,0.97393339,0.916816,0.8670359,0.79911691,0.99985241,0.99967997,0.99894957,0.99765451,0.99465844,0.98780167,0.98025957,0.96246441,0.90278765,0.83716127,0.77330064,0.67006163,0.99966839,0.99928954,0.99784648,0.99560142,0.99075235,0.98020366,0.96921353,0.94440634,0.86860729,0.78871941,0.71411984,0.59204624,0.8915
2016-01-27,1,1,1.00013051,1.00028032,1.000891,1.00184087,1.00413855,1.00940443,1.01460489,1.0216069,0.99914067,0.94570999,0.89731351,0.83619662,0.99928091,0.99876969,0.99688459,0.9935787,0.98747197,0.97403003,0.96040954,0.92808228,0.83572971,0.74839216,0.674813,0.55295282,1.00013051,1.00028032,1.000891,1.00184087,1.00413855,1.00940443,1.01460489,1.0216069,0.99914067,0.94570999,0.89731351,0.83619662,1.0001175,1.00025179,1.00076397,1.00154169,1.00330477,1.00724539,1.01085729,1.01530172,0.98828473,0.93112192,0.87883899,0.80877348,1.0000786,1.00016843,1.000511,1.00101665,1.00213167,1.00471666,1.00678555,1.00783325,0.97491596,0.91671533,0.86452262,0.79558037,0.99984988,0.99967863,0.99893701,0.99758898,0.99451956,0.98736984,0.9797505,0.96162741,0.90101103,0.83449899,0.77171645,0.66719675,0.99967463,0.99930291,0.99788698,0.99560442,0.99071769,0.98004712,0.96897088,0.94382404,0.86700526,0.78666618,0.71259086,0.58972591,0.8914
2016-01-28,1,1,1.00013451,1.0002904,1.00088266,1.00179658,1.00393921,1.00878012,1.01376189,1.0212847,0.99966349,0.94505012,0.89644795,0.83495154,0.99957461,0.99905142,0.99683671,0.99377617,0.98746281,0.97388857,0.96030841,0.92863036,0.83505178,0.74752279,0.67264566,0.5501843,1.00013451,1.0002904,1.00088266,1.00179658,1.00393921,1.00878012,1.01376189,1.0212847,0.99966349,0.94505012,0.89644795,0.83495154,1.00011711,1.00025096,1.00076144,1.00153422,1.00324174,1.00698373,1.01082082,1.01569696,0.98884907,0.93147507,0.8816706,0.81272968,1.00007821,1.0001676,1.00050847,1.00101161,1.00204259,1.0047086,1.00678431,1.00835307,0.97561146,0.9174072,0.86775183,0.79969068,0.99984447,0.99966802,0.99894035,0.99760872,0.99460016,0.9876014,0.98010251,0.96202367,0.90133176,0.83450353,0.77227182,0.66802334,0.99967156,0.99929633,0.99786707,0.99558201,0.99071775,0.98033367,0.96931401,0.94414644,0.86731168,0.78667349,0.71310407,0.59066029,0.8909
2016-01-29,1,1,1.00013259,1.00028557,1.00088481,1.00181787,1.00394685,1.0087373,1.01345517,1.02030164,0.99641248,0.94185687,0.89216951,0.82897961,0.99949278,0.99889676,0.99662763,0.99345129,0.9869344,0.97271248,0.95811461,0.92614329,0.83161638,0.74265224,0.66653777,0.54291165,1.00013259,1.00028557,1.00088481,1.00181787,1.00394685,1.0087373,1.01345517,1.02030164,0.99641248,0.94185687,0.89216951,0.82897961,1.00011711,1.00025096,1.00076144,1.00152979,1.00322506,1.0067799,1.01048764,1.01464935,0.9860662,0.92760565,0.87648721,0.80562875,1.00007899,1.00016927,1.00051353,1.00102168,1.00206355,1.00451143,1.00648338,1.00734177,0.97283073,0.91353034,0.86283146,0.79258717,0.99985363,0.99967779,0.99893337,0.99755653,0.99441299,0.98688704,0.97916436,0.96055779,0.89803824,0.82955818,0.76598258,0.66004035,0.99966843,0.99928964,0.99784678,0.99555453,0.99062102,0.97951887,0.96826695,0.94270295,0.86415079,0.78202879,0.70731624,0.5838169,0.8894
2016-02-01,1,1,1.00013305,1.00029271,1.00089236,1.00184009,1.00394682,1.00866483,1.01352099,1.019937,0.99534927,0.93879209,0.88812185,0.82318793,0.99945739,0.99876627,0.99644002,0.99327439,0.98677195,0.97298055,0.95881317,0.92618821,0.83201035,0.74049088,0.66350842,0.53824355,1.00013305,1.00029271,1.00089236,1.00184009,1.00394682,1.00866483,1.01352099,1.019937,0.99534927,0.93879209,0.88812185,0.82318793,1.00011711,1.00025933,1.00076981,1.00152062,1.00317562,1.00671905,1.0102275,1.01415532,0.98419065,0.92488394,0.87296067,0.80083918,1.00007899,1.00017491,1.00051918,1.00102733,1.00202971,1.00435475,1.00618319,1.00684895,0.97098261,0.911064,0.85919317,0.78791954,0.99984338,0.99965766,0.99889828,0.99749253,0.99431579,0.98693317,0.97905443,0.95956988,0.89599399,0.82658082,0.76164792,0.65284448,0.9996668,0.99926234,0.99781241,0.99553321,0.99066168,0.97960186,0.96817126,0.94174815,0.86219487,0.77924524,0.70334141,0.57765673,0.8918
2016-02-02,1,1,1.00013353,1.0002988,1.00089456,1.00183103,1.00390373,1.00854056,1.01297019,1.01895303,0.9916711,0.93313128,0.88125415,0.80817488,0.99955618,0.99899434,0.99670092,0.99360727,0.98701816,0.97300261,0.95812645,0.92438297,0.82644684,0.73394268,0.65510072,0.52543321,1.00013353,1.0002988,1.00089456,1.00183103,1.00390373,1.00854056,1.01297019,1.01895303,0.9916711,0.93313128,0.88125415,0.80817488,1.00011711,1.00025933,1.00076981,1.00152047,1.00314378,1.0064063,1.00985546,1.01308982,0.98071301,0.91930593,0.86603023,0.79113347,1.0000786,1.00017405,1.00051662,1.00102227,1.00199407,1.00411546,1.00588007,1.00581765,0.96774547,0.90572681,0.85266587,0.77838378,0.99984447,0.99965745,0.99888359,0.99745735,0.99416863,0.98645134,0.97796493,0.95740478,0.8900998,0.81789082,0.75012744,0.63927274,0.9996643,0.99925681,0.99779602,0.99551581,0.99064326,0.97920081,0.96720731,0.93974696,0.85687679,0.77150432,0.69324939,0.56636984,0.8923
2016-02-03,1,1,1.00013232,1.00029383,1.00089136,1.00178682,1.00393349,1.00852646,1.01297014,1.01792506,0.98676209,0.92603608,0.87141989,0.79920048,0.99960148,0.99906756,0.9968313,0.99363116,0.98713337,0.97293785,0.95814167,0.92378895,0.82425861,0.7313094,0.65225418,0.52572166,1.00013232,1.00029383,1.00089136,1.00178682,1.00393349,1.00852646,1.01297014,1.01792506,0.98676209,0.92603608,0.87141989,0.79920048,1.0001175,1.00026019,1.00077238,1.00153212,1.00318936,1.00664382,1.00984116,1.01253971,0.97698242,0.9131735,0.85764877,0.77817872,1.00007899,1.00017491,1.00051918,1.00102733,1.00206525,1.00432481,1.00588181,1.00529477,0.96411094,0.89969245,0.84434475,0.76607343,0.99984194,0.99965215,0.9988543,0.99739934,0.99402651,0.98608491,0.9774186,0.95646127,0.88803218,0.81468683,0.74644976,0.6338461,0.99966291,0.99925373,0.99778689,0.9954946,0.99048026,0.97888688,0.96670359,0.93900538,0.85541943,0.76936096,0.69129764,0.56356885,0.8921
2016-02-04,1,1,1.00013371,1.00029593,1.00089631,1.00184391,1.00391155,1.00849462,1.01269074,1.01747606,0.98686013,0.92481815,0.86966209,0.79005208,0.99963775,0.99912189,0.99690904,0.99378614,0.98717089,0.97311375,0.95746399,0.92298951,0.82435916,0.73060242,0.65129746,0.52409886,1.00013371,1.00029593,1.00089631,1.00184391,1.00391155,1.00849462,1.01269074,1.01747606,0.98686013,0.92481815,0.86966209,0.79005208,1.00011828,1.00026191,1.00077749,1.0015426,1.00319457,1.00638127,1.00983665,1.01200346,0.97612913,0.91199808,0.85549975,0.7755133,1.0000786,1.00017405,1.00051662,1.00102227,1.00204752,1.00411653,1.00588105,1.0048434,0.96326828,0.89853269,0.84249378,0.76333309,0.99984158,0.99964811,0.998853,0.99738821,0.99394652,0.98578865,0.97651525,0.95461546,0.88529066,0.81131746,0.74193972,0.63204976,0.99966149,0.99925061,0.99777763,0.99541221,0.9902478,0.97863315,0.96598961,0.93754884,0.85345932,0.76696274,0.68804864,0.56344529,0.8968
2016-02-05,1,1,1.00013333,1.0002966,1.00089092,1.001761,1.00385154,1.00851263,1.01278241,1.016905,0.98495985,0.92092772,0.86435056,0.78922557,0.99965664,0.99912347,0.99697076,0.99380224,0.98719145,0.97359292,0.95888987,0.92448871,0.82710654,0.7353714,0.65764212,0.53640769,1.00013333,1.0002966,1.00089092,1.001761,1.00385154,1.00851263,1.01278241,1.016905,0.98495985,0.92092772,0.86435056,0.78922557,1.00011828,1.00026191,1.00077749,1.0015351,1.00315118,1.00637897,1.00953776,1.01151777,0.975015,0.90835937,0.85062115,0.76785867,1.00007899,1.00017491,1.00051918,1.00102733,1.00203076,1.00411542,1.00558354,1.00433482,0.9622585,0.89507411,0.83794986,0.75667277,0.99984336,0.99965436,0.99888189,0.99743864,0.99408083,0.98618644,0.97697647,0.95558568,0.88717135,0.81352083,0.74514843,0.63522992,0.99965975,0.99924674,0.99776618,0.99539556,0.9902392,0.97899223,0.96645686,0.93860771,0.85545304,0.76959324,0.69168157,0.5671115,0.8926
2016-02-08,1,1,1.00013427,1.000295,1.00089161,1.00180638,1.00388093,1.00831487,1.01226429,1.01591839,0.98254706,0.91749123,0.86027958,0.78404568,0.99963376,0.99909758,0.99689506,0.99372063,0.98710439,0.97288575,0.9578223,0.92325665,0.82490386,0.73171299,0.65240228,0.52807352,1.00013427,1.000295,1.00089161,1.00180638,1.00388093,1.00831487,1.01226429,1.01591839,0.98254706,0.91749123,0.86027958,0.78404568,1.00011905,1.00026364,1.00078261,1.00154597,1.00316607,1.00638841,1.00927472,1.01051937,0.97204447,0.90460185,0.84643634,0.76268687,1.00007899,1.00017491,1.00051918,1.00102733,1.00204097,1.00411498,1.00528219,1.00331562,0.9592442,0.89126397,0.83342461,0.75076669,0.99984239,0.99965264,0.99884344,0.99734706,0.99383591,0.98540703,0.97592194,0.95344893,0.88231664,0.80617831,0.73481053,0.61975665,0.99965919,0.99924551,0.99776252,0.99533374,0.9900335,0.97826351,0.96544905,0.93659251,0.85091738,0.76282737,0.68251125,0.5537097,0.9046
2016-02-09,1,1,1.00013445,1.00029496,1.0008969,1.00185898,1.00389508,1.0082146,1.0120485,1.01596429,0.98012577,0.91238499,0.85291635,0.77412522,0.99961505,0.99907609,0.99691642,0.99380234,0.98711781,0.97324326,0.95818003,0.92314471,0.8237557,0.72943105,0.64979884,0.5234291,1.00013445,1.00029496,1.0008969,1.00185898,1.00389508,1.0082146,1.0120485,1.01596429,0.98012577,0.91238499,0.85291635,0.77412522,1.00012022,1.00026623,1.0007903,1.00157038,1.00319355,1.00624192,1.00927874,1.010544,0.97075337,0.90176548,0.84248547,0.757612,1.00007938,1.00017577,1.00052174,1.00103241,1.00202982,1.00391683,1.00527844,1.00331525,0.95796585,0.88847642,0.82953502,0.74592494,0.99984094,0.99965027,0.99883944,0.99735313,0.9938749,0.98565786,0.97644564,0.95370281,0.88193371,0.80522267,0.73400003,0.61809922,0.9996578,0.99924242,0.99775339,0.99533397,0.99005812,0.97860847,0.96610987,0.93713845,0.85130636,0.76310895,0.68316487,0.55288525,0.9081
