#Sample,Regressor_0_USD,Regressor_1_EUR-EURIBOR-3M,Regressor_2_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
964,1.402418,0.000004,0.025743,2963476.684514,0.000000,1773740.448606,1852580.809479,148578.380173,2096519.677726
965,1.402469,-0.002593,0.009793,2949071.892120,0.000000,1773740.448606,1852580.809479,-1399005.590391,2096519.677726
966,1.408143,0.014411,0.019450,2927706.929323,0.000000,1773740.448606,1852580.809479,735587.653464,2096519.677726
967,1.409672,0.022145,0.042721,2941402.161742,0.000000,1773740.448606,1852580.809479,2904713.307785,2096519.677726
968,1.414223,0.000434,0.005198,2954299.876038,0.000000,1773740.448606,1852580.809479,905189.312465,2096519.677726
969,1.423190,0.007014,0.028466,2982704.780404,2596237.458447,1773740.448606,1852580.809479,164359.652375,2096519.677726
970,1.427179,0.009018,0.024674,2979077.380935,0.000000,1773740.448606,1852580.809479,2017483.759628,2096519.677726
971,1.428378,0.010318,0.027169,2980994.850938,0.000000,1773740.448606,1852580.809479,1328697.310748,2096519.677726
972,1.431116,0.000249,0.003408,2979581.210886,0.000000,1773740.448606,1852580.809479,-434030.358353,2096519.677726
973,1.431197,-0.002924,-0.012212,2967193.966815,0.000000,1773740.448606,1852580.809479,1809940.854835,2096519.677726
974,1.435280,0.003536,0.025883,3007313.099903,0.000000,1773740.448606,1852580.809479,-1171195.642922,2096519.677726
975,1.444585,0.000168,-0.002743,2993261.443431,0.000000,1773740.448606,1852580.809479,-2508557.087769,2096519.677726
976,1.450781,-0.013691,-0.010927,3027009.136945,0.000000,1773740.448606,1852580.809479,-540720.871456,2096519.677726
977,1.458138,0.011690,-0.000522,2988881.359621,0.000000,1773740.448606,1852580.809479,1938809.108641,2096519.677726
978,1.460575,-0.001320,0.014993,3045183.483736,0.000000,1773740.448606,1852580.809479,-739993.846557,2096519.677726
979,1.463074,-0.000969,0.005705,3036305.535936,0.000000,1773740.448606,1852580.809479,-1018773.255365,2096519.677726
980,1.476013,-0.008803,0.009696,3080811.973862,0.000000,1773740.448606,1852580.809479,-3233964.216807,2096519.677726
981,1.478319,0.001037,0.025549,3080522.876022,0.000000,1773740.448606,1852580.809479,1802050.810896,2096519.677726
982,1.497784,-0.000793,0.012991,3099150.764452,0.000000,1773740.448606,1852580.809479,1640612.594376,2096519.677726
983,1.515295,-0.001361,-0.003822,3106285.105122,0.000000,1773740.448606,1852580.809479,-514245.963349,2096519.677726
984,1.532887,-0.004798,-0.021789,3118989.611930,0.000000,1773740.448606,1852580.809479,1617201.485923,2096519.677726
985,1.536411,0.006858,0.024354,3153947.757079,0.000000,1773740.448606,1852580.809479,-1054583.379297,2096519.677726
986,1.540882,-0.011338,-0.010664,3160614.502108,0.000000,1773740.448606,1852580.809479,-391735.939821,2096519.677726
987,1.547557,0.014632,0.011844,3136772.418647,0.000000,1773740.448606,1852580.809479,1447067.556647,2096519.677726
988,1.556409,0.009814,-0.010031,3134518.127431,0.000000,1773740.448606,1852580.809479,-2495982.468562,2096519.677726
989,1.567339,-0.000862,0.019320,3212334.344013,0.000000,1773740.448606,1852580.809479,-686453.527478,2096519.677726
990,1.585533,0.014514,0.008083,3189700.780828,0.000000,1773740.448606,1852580.809479,-2220716.762080,2096519.677726
991,1.600035,-0.000211,-0.025838,3204453.885040,0.000000,1773740.448606,1852580.809479,197739.292534,2096519.677726
992,1.635144,-0.019541,0.003891,3335565.492295,0.000000,1773740.448606,1852580.809479,-1682611.067120,2096519.677726
993,1.646906,0.000634,0.012437,3316969.551094,0.000000,1773740.448606,1852580.809479,-1950280.748201,2096519.677726
994,1.676535,-0.020828,-0.005631,3386144.851536,0.000000,1773740.448606,1852580.809479,-533958.193855,2096519.677726
995,1.686507,0.000028,0.006312,3367711.247707,0.000000,1773740.448606,1852580.809479,-661612.681837,2096519.677726
996,1.737580,0.000040,0.017163,3451604.200264,0.000000,1773740.448606,1852580.809479,-1405415.349171,2096519.677726
997,1.786328,-0.014658,0.010907,3542670.033266,0.000000,1773740.448606,1852580.809479,2263556.690922,2096519.677726
998,1.851095,0.005502,0.020097,3596937.554768,0.000000,1773740.448606,1852580.809479,-145614.136160,2096519.677726
999,2.132139,0.001488,-0.007638,3932418.092797,0.000000,1773740.448606,1852580.809479,-707858.077520,2096519.677726
