#Tenor,Date,CHF,EUR,GBP,JPY,USD,BANK_EUR_BORROW,BANK_EUR_LEND,BENCHMARK_EUR,BOND_YIELD_EUR,CHF-LIBOR-3M,CHF-LIBOR-6M,CHF-TOIS,EUR-EONIA,EUR-EURIBOR-12M,EUR-EURIBOR-1M,EUR-EURIBOR-3M,EUR-EURIBOR-6M,GBP-LIBOR-3M,GBP-LIBOR-6M,GBP-SONIA,JPY-LIBOR-6M,JPY-TONAR,USD-FedFunds,USD-LIBOR-3M,USD-LIBOR-6M,USD-SIFMA,EUHICP,EUHICPXT,FRHICP,UKRPI,USCPI,ZACPI,BANK,BOND_YIELD_EUR_OVER_OIS,CPTY_A,CPTY_B,CPTY_C
176W,2019-06-21,0.959399557084955,0.934484279053201,0.908513972844130,1.002708564608273,0.767009535163835,0.937643812778348,0.918845592692236,0.950389134739068,0.903697793259132,1.030059581231520,1.026196508693147,1.034599772676937,0.934484279053201,0.940686752644728,1.009222409856732,1.003844955466700,0.935398723337546,0.973807877492572,0.970238160731102,0.982731441308562,1.002708564608273,1.007290436555642,0.974442476791623,0.964654046549641,0.969010519314958,0.971933151946393,103.154642444680078,103.163201840575127,102.442776370478640,288.762438934632257,253.098784856375147,119.868227818316470,0.944593483105457,0.967055110350256,0.966809866723179,0.966809866723179,1.000000000000000
177W,2019-06-28,0.959093327691889,0.934124563418257,0.908067230456335,1.002717850155545,0.766401854523718,0.937300856389024,0.918403826590996,0.950114399261915,0.903178007084330,1.030167442817616,1.026281928553046,1.034800353407017,0.934124563418257,0.940358774080209,1.009224021811782,1.003818714309580,0.935043576429402,0.973622523315865,0.970029219793443,0.982605322908275,1.002717850155545,1.007327309813820,0.974219082099823,0.964385390859856,0.968761277606889,0.971715942812105,103.154642444680078,103.163201840575127,102.442776370478640,288.762438934632257,253.098784856375147,119.868227818316470,0.944287993377840,0.966871064802573,0.966624468910741,0.966624468910741,1.000000000000000
178W,2019-07-05,0.958787196043751,0.933764986250423,0.907620707744591,1.002727135788805,0.765794655332322,0.936958025440815,0.917962272883754,0.949839743204422,0.902658519878575,1.030275315698323,1.026367355523232,1.035000973024239,0.933764986250423,0.940030909868251,1.009225633769407,1.003792473838420,0.934688564361432,0.973437204419393,0.969820323851246,0.982479220693337,1.002727135788805,1.007364184421795,0.973995738622117,0.964116809990552,0.968512100006926,0.971498782220053,103.227266403230217,103.117360687639760,102.524287883982154,288.333996359704940,252.802086114932763,119.952618641669147,0.943982602448251,0.966687054281605,0.966439106650639,0.966439106650639,1.000000000000000
179W,2019-07-12,0.958481162109343,0.933405547496400,0.907174404600876,1.002736421508055,0.765187937208210,0.936615319887838,0.917520931468394,0.949565166543632,0.902139331469906,1.030383199874823,1.026452789604298,1.035201631536143,0.933405547496400,0.939703159968983,1.009227245729606,1.003766234053203,0.934333687082440,0.973251920796441,0.969611472894823,0.982353134661670,1.002736421508055,1.007401060379616,0.973772446346763,0.963848303920892,0.968262986498579,0.971281670159388,103.227266403230217,103.117360687639760,102.524287883982154,288.333996359704940,252.802086114932763,119.952618641669147,0.943677310284738,0.966503078780685,0.966253779936055,0.966253779936055,1.000000000000000
180W,2019-07-19,0.958175225857475,0.933046247102905,0.906728320917222,1.002745707313295,0.764581699770245,0.936272739684229,0.917079802242848,0.949290669256592,0.901620441686463,1.030491095348299,1.026538230796836,1.035402328950270,0.933046247102905,0.939375524342550,1.009228857692380,1.003739994953911,0.933978944541251,0.973066672440295,0.969402666914486,0.982227064811198,1.002745707313295,1.007437937687332,0.973549205262024,0.963579872630043,0.968013937065363,0.971064606619264,103.227266403230217,103.117360687639760,102.524287883982154,288.333996359704940,252.802086114932763,119.952618641669147,0.943372116855360,0.966319138293150,0.966068488760173,0.966068488760173,1.000000000000000
181W,2019-07-26,0.957869387256969,0.932687085016681,0.906282456585714,1.002754993204525,0.763975942637592,0.935930284784139,0.916638885105100,0.949016251320357,0.901101850356482,1.030599002119934,1.026623679101437,1.035603065274162,0.932687085016681,0.939048002949108,1.009230469657729,1.003713756540527,0.933624336686708,0.972881459344242,0.969193905900548,0.982101011139843,1.002754993204525,1.007474816344993,0.973326015356163,0.963311516097180,0.967764951690799,0.970847591588838,103.227266403230217,103.117360687639760,102.524287883982154,288.333996359704940,252.802086114932763,119.952618641669147,0.943067022128185,0.966135232812335,0.965883233116177,0.965883233116177,1.000000000000000
182W,2019-08-02,0.957563646276654,0.932328061184487,0.905836811498491,1.002764279181748,0.763370665429719,0.935587955141737,0.916198179953182,0.948741912711988,0.900583557308300,1.030706920190911,1.026709134518694,1.035803840515363,0.932328061184487,0.938720595748831,1.009232081625652,1.003687518813031,0.933269863467673,0.972696281501571,0.968985189843328,0.981974973645531,1.002764279181748,1.007511696352648,0.973102876617448,0.963043234301483,0.967516030358407,0.970630625057269,103.302510277991786,103.231045308395750,102.609595498603284,289.839899425328667,253.160323467769160,120.040053872000044,0.942762026071291,0.965951362331577,0.965698012997254,0.965698012997254,1.000000000000000
183W,2019-08-09,0.957258002885373,0.931969175553104,0.905391385547744,1.002773565244963,0.762765867766394,0.935245750711209,0.915757686685173,0.948467653408555,0.900065562370352,1.030814849562414,1.026794597049198,1.036004654681416,0.931969175553104,0.938393302701903,1.009233693596150,1.003661281771406,0.932915524833030,0.972511138905572,0.968776518733142,0.981848952326183,1.002773565244963,1.007548577710346,0.972879789034149,0.962775027222138,0.967267173051718,0.970413707013719,103.302510277991786,103.231045308395750,102.609595498603284,289.839899425328667,253.160323467769160,120.040053872000044,0.942457128652768,0.965767526844217,0.965512828396592,0.965512828396592,1.000000000000000
184W,2019-08-16,0.956952457051974,0.931610428069335,0.904946178625718,1.002782851394171,0.762161549267687,0.934903671446755,0.915317405199204,0.948193473387132,0.899547865371173,1.030922790235625,1.026880066693542,1.036205507779870,0.931610428069335,0.938066123768524,1.009235305569223,1.003635045415635,0.932561320731680,0.972326031549535,0.968567892560312,0.981722947179726,1.002782851394171,1.007585460418138,0.972656752594537,0.962506894838335,0.967018379754261,0.970196837447350,103.302510277991786,103.231045308395750,102.609595498603284,289.839899425328667,253.160323467769160,120.040053872000044,0.942152329840716,0.965583726343594,0.965327679307380,0.965327679307380,1.000000000000000
185W,2019-08-23,0.956647008745320,0.931251818680001,0.904501190624709,1.002792137629373,0.761557709553970,0.934561717302596,0.914877335393453,0.947919372624799,0.899030466139394,1.031030742211728,1.026965543452318,1.036406399818271,0.931251818680001,0.937739058908907,1.009236917544870,1.003608809745699,0.932207251112544,0.972140959426754,0.968359311315161,0.981596958204082,1.002792137629373,1.007622344476072,0.972433767286889,0.962238837129273,0.966769650449573,0.969980016347330,103.302510277991786,103.231045308395750,102.609595498603284,289.839899425328667,253.160323467769160,120.040053872000044,0.941847629603243,0.965399960823049,0.965142565722808,0.965142565722808,1.000000000000000
186W,2019-08-30,0.956341657934281,0.930893347331945,0.904056421437067,1.002801423950570,0.760954348245914,0.934219888232965,0.914437477166147,0.947645351098646,0.898513364503748,1.031138705491906,1.027051027326117,1.036607330804170,0.930893347331945,0.937412108083279,1.009238529523092,1.003582574761581,0.931853315924563,0.971955922530522,0.968150774988013,0.981470985397177,1.002801423950570,1.007659229884199,0.972210833099481,0.961970854074155,0.966520985121195,0.969763243702827,103.302510277991786,103.231045308395750,102.609595498603284,289.839899425328667,253.160323467769160,120.040053872000044,0.941543027908472,0.965216230275926,0.964957487636066,0.964957487636066,1.000000000000000
187W,2019-09-06,0.956036404587737,0.930535013972030,0.903611870955197,1.002810710357763,0.760351464964492,0.933878184192117,0.913997830415564,0.947371408785766,0.897996560293062,1.031246680077344,1.027136518315533,1.036808300745116,0.930535013972030,0.937085271251882,1.009240141503889,1.003556340463262,0.931499515116696,0.971770920854134,0.967942283569195,0.981345028756937,1.002810710357763,1.007696116642566,0.971987950020595,0.961702945652189,0.966272383752670,0.969546519503013,103.377956891713325,103.373926300113126,102.696002357047036,291.033751061730413,253.533837798593652,120.127724689981335,0.941238524724531,0.965032534695569,0.964772445040350,0.964772445040350,1.000000000000000
188W,2019-09-13,0.955731248674578,0.930176818547140,0.903167539071554,1.002819996850952,0.759749059330975,0.933536605134319,0.913558395040029,0.947097545663262,0.897480053336266,1.031354665969225,1.027222016421157,1.037009309648663,0.930176818547140,0.936758548374970,1.009241753487260,1.003530106850724,0.931145848637924,0.971585954390886,0.967733837049037,0.981219088281285,1.002819996850952,1.007733004751225,0.971765118038513,0.961435111842590,0.966023846327548,0.969329843737060,103.377956891713325,103.373926300113126,102.696002357047036,291.033751061730413,253.533837798593652,120.127724689981335,0.940934120019561,0.964848874075322,0.964587437928851,0.964587437928851,1.000000000000000
189W,2019-09-20,0.955426190163706,0.929818761004179,0.902723425678647,1.002829283430138,0.759147130966937,0.933195151013857,0.913119170937915,0.946823761708240,0.896963843462385,1.031462663168733,1.027307521643582,1.037210357522364,0.929818761004179,0.936431939412813,1.009243365473206,1.003503873923951,0.930792316437244,0.971401023134076,0.967525435417869,0.981093163968148,1.002829283430138,1.007769894210223,0.971542337141521,0.961167352624579,0.965775372829382,0.969113216394144,103.377956891713325,103.373926300113126,102.696002357047036,291.033751061730413,253.533837798593652,120.127724689981335,0.940629813761714,0.964665248408532,0.964402466294766,0.964402466294766,1.000000000000000
190W,2019-09-27,0.955121229024030,0.929460841290071,0.902279530669038,1.002838570095322,0.758545679494250,0.932853821785034,0.912680158007647,0.946550056897816,0.896447930500545,1.031570671677052,1.027393033983401,1.037411444373775,0.929460841290071,0.936105444325692,1.009244977461727,1.003477641682922,0.930438918463674,0.971216127077003,0.967317078666024,0.980967255815451,1.002838570095322,1.007806785019611,0.971319607317909,0.960899667977382,0.965526963241728,0.968896637463444,103.377956891713325,103.373926300113126,102.696002357047036,291.033751061730413,253.533837798593652,120.127724689981335,0.940325605919151,0.964481657688547,0.964217530131292,0.964217530131292,1.000000000000000
191W,2019-10-04,0.954816365224470,0.929103059351760,0.901835853935341,1.002847856846506,0.757944704535087,0.932512617402168,0.912241356147695,0.946276431209111,0.895932314279969,1.031678691495367,1.027478553441205,1.037612570210451,0.929103059351760,0.935779063073905,1.009246589452822,1.003451410127622,0.930085654666253,0.971031266212966,0.967108766783838,0.980841363821121,1.002847856846506,1.007843677179438,0.971096928555966,0.960632057880231,0.965278617548148,0.968680106934141,103.451163119291323,103.451990492794849,102.780670940336847,291.554790216824813,253.184094850569750,120.212792124243890,0.940021496460044,0.964298101908716,0.964032629431627,0.964032629431627,1.000000000000000
192W,2019-10-11,0.954511598733957,0.928745415136213,0.901392395370225,1.002857143683688,0.757344205711918,0.932171537819596,0.911802765256582,0.946002884619252,0.895416994629977,1.031786722624861,1.027564080017587,1.037813735039952,0.928745415136213,0.935452795617761,1.009248201446493,1.003425179258032,0.929732524994037,0.970846440535268,0.966900499761648,0.980715487983084,1.002857143683688,1.007880570689754,0.970874300843988,0.960364522312364,0.965030335732208,0.968463624795419,103.451163119291323,103.451990492794849,102.780670940336847,291.554790216824813,253.184094850569750,120.212792124243890,0.939717485352574,0.964114581062390,0.963847764188970,0.963847764188970,1.000000000000000
193W,2019-10-18,0.954206929521431,0.928387908590415,0.900949154866409,1.002866430606872,0.756744182647514,0.931830582991671,0.911364385232876,0.945729417105373,0.894901971379989,1.031894765066719,1.027649613713140,1.038014938869837,0.928387908590415,0.935126641917584,1.009249813442738,1.003398949074133,0.929379529396102,0.970661650037210,0.966692277589793,0.980589628299266,1.002866430606872,1.007917465550607,0.970651724170270,0.960097061253024,0.964782117777478,0.968247191036461,103.451163119291323,103.451990492794849,102.780670940336847,291.554790216824813,253.184094850569750,120.212792124243890,0.939413572564933,0.963931095142920,0.963662934396521,0.963662934396521,1.000000000000000
194W,2019-10-25,0.953902357555842,0.928030539661372,0.900506132316666,1.002875717616056,0.756144634964944,0.931489752872761,0.910926215975196,0.945456028644617,0.894387244359523,1.032002818822125,1.027735154528456,1.038216181707667,0.928030539661372,0.934800601933714,1.009251425441557,1.003372719575908,0.929026667821543,0.970476894712097,0.966484100258615,0.980463784767595,1.002875717616056,1.007954361762048,0.970429198523112,0.959829674681461,0.964533963667532,0.968030805646457,103.451163119291323,103.451990492794849,102.780670940336847,291.554790216824813,253.184094850569750,120.212792124243890,0.939109758065325,0.963747644143659,0.963478140047483,0.963478140047483,1.000000000000000
195W,2019-11-01,0.953597882806149,0.927673308296110,0.900063327613822,1.002885004711243,0.755545562287577,0.931149047417252,0.910488257382208,0.945182719214130,0.893872813398194,1.032110883892265,1.027820702464129,1.038417463561005,0.927673308296110,0.934474675626501,1.009253037442952,1.003346490763340,0.928673940219475,0.970292174553234,0.966275967758457,0.980337957385997,1.002885004711243,1.007991259324126,0.970206723890816,0.959562362576930,0.964285873385947,0.967814468614597,103.527009729456836,103.527009729456836,102.869248351415024,291.860696504805333,252.486535107250972,120.300927747916305,0.938806041821962,0.963564228057961,0.963293381135060,0.963293381135060,1.000000000000000
196W,2019-11-08,0.953293505241323,0.927316214441677,0.899620740650756,1.002894291892432,0.754946964239079,0.930808466579547,0.910050509352630,0.944909488791065,0.893358678325716,1.032218960278323,1.027906257520750,1.038618784437414,0.927316214441677,0.934148862956312,1.009254649446921,1.003320262636409,0.928321346539033,0.970107489553928,0.966067880079666,0.980212146152399,1.002894291892432,1.008028158236890,0.969984300261687,0.959295124918692,0.964037846916307,0.967598179930073,103.527009729456836,103.527009729456836,102.869248351415024,291.860696504805333,252.486535107250972,120.300927747916305,0.938502423803067,0.963380846879182,0.963108657652454,0.963108657652454,1.000000000000000
197W,2019-11-15,0.952989224830343,0.926959258045140,0.899178371320398,1.002903579159625,0.754348840443414,0.930468010314065,0.909612971785225,0.944636337352586,0.892844838971900,1.032327047981484,1.027991819698912,1.038820144344460,0.926959258045140,0.933823163883525,1.009256261453465,1.003294035195099,0.927968886729369,0.969922839707485,0.965859837212588,0.980086351064730,1.002903579159625,1.008065058500389,0.969761927624031,0.959027961686014,0.963789884242198,0.967381939582082,103.527009729456836,103.527009729456836,102.869248351415024,291.860696504805333,252.486535107250972,120.300927747916305,0.938198903976874,0.963197500600677,0.962923969592874,0.962923969592874,1.000000000000000
198W,2019-11-22,0.952685041542198,0.926602439053585,0.898736219515732,1.002912866512822,0.753751190524845,0.930127678575243,0.909175644578806,0.944363264875858,0.892331295166657,1.032435147002934,1.028077388999209,1.039021543289711,0.926602439053585,0.933497578368534,1.009257873462583,1.003267808439391,0.927616560739657,0.969738225007216,0.965651839147574,0.979960572120918,1.002912866512822,1.008101960114674,0.969539605966159,0.958760872858168,0.963541985347212,0.967165747559820,103.527009729456836,103.527009729456836,102.869248351415024,291.860696504805333,252.486535107250972,120.300927747916305,0.937895482311626,0.963014189215806,0.962739316949524,0.962739316949524,1.000000000000000
199W,2019-11-29,0.952380955345889,0.926245757414123,0.898294285129796,1.002922153952025,0.753154014107932,0.929787471317533,0.908738527632236,0.944090271338055,0.891818046739992,1.032543257343856,1.028162965422233,1.039222981280734,0.926245757414123,0.933172106371746,1.009259485474277,1.003241582369268,0.927264368519088,0.969553645446430,0.965443885874975,0.979834809318890,1.002922153952025,1.008138863079793,0.969317335276384,0.958493858414433,0.963294150214943,0.966949603852488,103.527009729456836,103.527009729456836,102.869248351415024,291.860696504805333,252.486535107250972,120.300927747916305,0.937592158775576,0.962830912717928,0.962554699715616,0.962554699715616,1.000000000000000
200W,2019-12-06,0.952076966210424,0.925889213073880,0.897852568055677,1.002931441477234,0.752557310817533,0.929447388495403,0.908301620844424,0.943817356716359,0.891305093522012,1.032651379005437,1.028248548968577,1.039424458325100,0.925889213073880,0.932846747853583,1.009261097488545,1.003215356984710,0.926912310016873,0.969369101018439,0.965235977385146,0.979709062656575,1.002931441477234,1.008175767395797,0.969095115543021,0.958226918334093,0.963046378828991,0.966733508449289,103.600575695226425,103.576547209783499,102.948275761280811,293.114003854500936,251.815274585989272,120.386413206792014,0.937288933336990,0.962647671100402,0.962370117884357,0.962370117884357,1.000000000000000
201W,2019-12-13,0.951773074104824,0.925532805980005,0.897411068186517,1.002940729088449,0.751961080278802,0.929107430063341,0.907864924114330,0.943544520987956,0.890792435342918,1.032759511988862,1.028334139638834,1.039625974430380,0.925532805980005,0.932521502774478,1.009262709505387,1.003189132285702,0.926560385182244,0.969184591716556,0.965028113668442,0.979583332131901,1.002940729088449,1.008212673062734,0.968872946754387,0.957960052596437,0.962798671172960,0.966517461339426,103.600575695226425,103.576547209783499,102.948275761280811,293.114003854500936,251.815274585989272,120.386413206792014,0.936985805964141,0.962464464356590,0.962185571448959,0.962185571448959,1.000000000000000
202W,2019-12-20,0.951469278998116,0.925176536079669,0.896969785415510,1.002950016785672,0.751365322117191,0.928767595975848,0.907428437340962,0.943271764130040,0.890280072033012,1.032867656295317,1.028419737433596,1.039827529604146,0.925176536079669,0.932196371094880,1.009264321524805,1.003162908272224,0.926208593964450,0.969000117534094,0.964820294715221,0.979457617742799,1.002950016785672,1.008249580080653,0.968650828898805,0.957693261180761,0.962551027230457,0.966301462512108,103.600575695226425,103.576547209783499,102.948275761280811,293.114003854500936,251.815274585989272,120.386413206792014,0.936682776625315,0.962281292479856,0.962001060402635,0.962001060402635,1.000000000000000
203W,2019-12-27,0.951165580859340,0.924820403320059,0.896528719635904,1.002959304568903,0.750770035958450,0.928427886187444,0.906992160423375,0.942999086119811,0.889768003422691,1.032975811925987,1.028505342353457,1.040029123853973,0.924820403320059,0.931871352775251,1.009265933546797,1.003136684944259,0.925856936312760,0.968815678464371,0.964612520515844,0.979331919487196,1.002959304568903,1.008286488449606,0.968428761964596,0.957426544066366,0.962303446985095,0.966085511956545,103.600575695226425,103.576547209783499,102.948275761280811,293.114003854500936,251.815274585989272,120.386413206792014,0.936379947012730,0.962098155463564,0.961816584738597,0.961816584738597,1.000000000000000
204W,2020-01-03,0.950861979657546,0.924464407648386,0.896087870740996,1.002968592438144,0.750175221428622,0.928088300652665,0.906556093260675,0.942726486934478,0.889256229342452,1.033083978882058,1.028590954399011,1.040230757187438,0.924464407648386,0.931546447776068,1.009267545571364,1.003110462301788,0.925505412176462,0.968631274500701,0.964404791060673,0.979206237363023,1.002968592438144,1.008323398169639,0.968206745940088,0.957159901232560,0.962055930420489,0.965869609661948,103.676793512977412,103.555837167506155,103.030688653332803,291.684823193180989,252.299979934359584,120.474980182794965,0.936077215304982,0.961915053301079,0.961632144450062,0.961632144450062,1.000000000000000
205W,2020-01-10,0.950558475361791,0.924108549011880,0.895647238624139,1.002977880393394,0.749580878154049,0.927748839326063,0.906120235752015,0.942453966551252,0.888744749622886,1.033192157164716,1.028676573570849,1.040432429612116,0.924108549011880,0.931221656057821,1.009269157598506,1.003084240344795,0.925154021504865,0.968446905636403,0.964197106340072,0.979080571368209,1.002977880393394,1.008360309240805,0.967984780813608,0.956893332658656,0.961808477520261,0.965653755617532,103.676793512977412,103.555837167506155,103.030688653332803,291.684823193180989,252.299979934359584,120.474980182794965,0.935774581470419,0.961731985985769,0.961447739530246,0.961447739530246,1.000000000000000
206W,2020-01-17,0.950255067941146,0.923752827357791,0.895206823178737,1.002987168434656,0.748987005761369,0.927409502162208,0.905684587796596,0.942181524947354,0.888233564094684,1.033300346775147,1.028762199869566,1.040634141135588,0.923752827357791,0.930896977581012,1.009270769628223,1.003058019073260,0.924802764247295,0.968262571864796,0.963989466344408,0.978954921500684,1.002987168434656,1.008397221663151,0.967762866573489,0.956626838323971,0.961561088268035,0.965437949812513,103.676793512977412,103.555837167506155,103.030688653332803,291.684823193180989,252.299979934359584,120.474980182794965,0.935472045477396,0.961548953511000,0.961263369972366,0.961263369972366,1.000000000000000
207W,2020-01-24,0.949951757364687,0.923397242633389,0.894766624298245,1.002996456561929,0.748393603877515,0.927070289115684,0.905249149293668,0.941909162100011,0.887722672588636,1.033408547714537,1.028847833295755,1.040835891765432,0.923397242633389,0.930572412306160,1.009272381660514,1.003031798487166,0.924451640353097,0.968078273179201,0.963781871064049,0.978829287758379,1.002996456561929,1.008434135436727,0.967541003208064,0.956360418207831,0.961313762647440,0.965222192236113,103.676793512977412,103.555837167506155,103.030688653332803,291.684823193180989,252.299979934359584,120.474980182794965,0.935169607294283,0.961365955870143,0.961079035769640,0.961079035769640,1.000000000000000
208W,2020-01-31,0.949648543601504,0.923041794785967,0.894326641876174,1.003005744775214,0.747800672129715,0.926731200141095,0.904813920142531,0.941636877986456,0.887212074935624,1.033516759984073,1.028933473850008,1.041037681509231,0.923041794785967,0.930247960193796,1.009273993695380,1.003005578586496,0.924100649771639,0.967894009572939,0.963574320489366,0.978703670139224,1.003005744775214,1.008471050561583,0.967319190705671,0.956094072289566,0.961066500642109,0.965006482877551,103.676793512977412,103.555837167506155,103.030688653332803,291.684823193180989,252.299979934359584,120.474980182794965,0.934867266889458,0.961182993056568,0.960894736915290,0.960894736915290,1.000000000000000
209W,2020-02-07,0.949345426620694,0.922686483762835,0.893886875806083,1.003015033074512,0.747208210145493,0.926392235193059,0.904378900242531,0.941364672583930,0.886701770966633,1.033624983584941,1.029019121532920,1.041239510374568,0.922686483762835,0.929923621204464,1.009275605732821,1.002979359371230,0.923749792452303,0.967694406134329,0.963358420026521,0.978564283577641,1.003015033074512,1.008507967037768,0.967097429054648,0.955827800548512,0.960819302235679,0.964790821726053,103.753005538647997,103.677183700823022,103.113638458805482,293.766267599032403,253.494172988519580,120.563540428258236,0.934565024231308,0.961000062250053,0.960710473402537,0.960710473402537,1.000000000000000
210W,2020-02-14,0.949058239963749,0.922331313688416,0.893444084977895,1.003001883044112,0.746625645850663,0.926053398420160,0.903944093586882,0.941092550131735,0.886191760512742,1.033718914543546,1.029090629717570,1.041409593454499,0.922331313688416,0.929599267893544,1.009254201238562,1.002926378905959,0.923399620042259,0.967456415591503,0.963121586500481,0.978390459966265,1.003001883044112,1.008534466539864,0.966867457251246,0.955537570254574,0.960546280272265,0.964570339509861,103.753005538647997,103.677183700823022,103.113638458805482,293.766267599032403,253.494172988519580,120.563540428258236,0.934262879288233,0.960817159225993,0.960526245224603,0.960526245224603,1.000000000000000
211W,2020-02-21,0.948783011943919,0.921976285897065,0.892999083947135,1.002971904924375,0.746050601543203,0.925714691169919,0.903509501433073,0.940820512023705,0.885682043405128,1.033802125212062,1.029151532291127,1.041500233295447,0.921976285897065,0.929274932195102,1.009215535508090,1.002853331316570,0.923049993991249,0.967218483579033,0.962884811197962,0.978216667231397,1.002971904924375,1.008534920711068,0.966616892873763,0.955229409424478,0.960253926509544,0.964320699306903,103.753005538647997,103.677183700823022,103.113638458805482,293.766267599032403,253.494172988519580,120.563540428258236,0.933960832028641,0.960634291013082,0.960342052374713,0.960342052374713,1.000000000000000
212W,2020-02-28,0.948507863740543,0.921621394764559,0.892554304559700,1.002941927700636,0.745476000129659,0.925376107803033,0.903075118219553,0.940548552552714,0.885172619475064,1.033885342578738,1.029212438468957,1.041590881025299,0.921621394764559,0.928950709656867,1.009176871258947,1.002780289047562,0.922700500318869,0.966980610082525,0.962648094104650,0.978042905367551,1.002941927700636,1.008535374882477,0.966366393430213,0.954921347976237,0.959961661728191,0.964071123713262,103.753005538647997,103.677183700823022,103.113638458805482,293.766267599032403,253.494172988519580,120.563540428258236,0.933658882420950,0.960451457604695,0.960157894846092,0.960157894846092,1.000000000000000
213W,2020-03-06,0.948232795330473,0.921266640238296,0.892109746705194,1.002911951372868,0.744901841268916,0.925037648274189,0.902640943845868,0.940276671696032,0.884663488553922,1.033968566644114,1.029273348251273,1.041681536644742,0.921266640238296,0.928626600239358,1.009138208491078,1.002707252098547,0.922351138974995,0.966742795087588,0.962411435206235,0.977869174369246,1.002911951372868,1.008535829054090,0.966115958903770,0.954613385877802,0.959669485901125,0.963821612712217,103.824484012032386,103.840468427011984,103.191927139838967,294.959712621903236,254.956247972236156,120.646600169717175,0.933357030433591,0.960268658994206,0.959973772631966,0.959973772631966,1.000000000000000
214W,2020-03-13,0.947957806690570,0.920912022265692,0.891665410273279,1.002881975941044,0.744328124620126,0.924699312538096,0.902206978211616,0.940004869430933,0.884154650473169,1.034051797408729,1.029334261638289,1.041772200154463,0.920912022265692,0.928302603903106,1.009099547204426,1.002634220469138,0.922001909909524,0.966505038579833,0.962174834488410,0.977695474230997,1.002881975941044,1.008536283225908,0.965865589277609,0.954305523097132,0.959377399001270,0.963572166287050,103.824484012032386,103.840468427011984,103.191927139838967,294.959712621903236,254.956247972236156,120.646600169717175,0.933055276035002,0.960085895174994,0.959789685725565,0.959789685725565,1.000000000000000
215W,2020-03-20,0.947682897797700,0.920557540794185,0.891221295153669,1.002852001405139,0.743754849842701,0.924361100549474,0.901773221216438,0.939733145734700,0.883646105064372,1.034135034873123,1.029395178630218,1.041862871555149,0.920557540794185,0.927978720608658,1.009060887398933,1.002561194158947,0.921652813072372,0.966267340544878,0.961938291936872,0.977521804947324,1.002852001405139,1.008536737397930,0.965615284534911,0.953997759602197,0.959085401001560,0.963322784421049,103.824484012032386,103.840468427011984,103.191927139838967,294.959712621903236,254.956247972236156,120.646600169717175,0.932753619193632,0.959903166140436,0.959605634120116,0.959605634120116,1.000000000000000
216W,2020-03-27,0.947408068628737,0.920203195771231,0.890777401236134,1.002822027765123,0.743182016596315,0.924023012263063,0.901339672760028,0.939461500584621,0.883137852159190,1.034218279037834,1.029456099227273,1.041953550847485,0.920203195771231,0.927654950316573,1.009022229074544,1.002488173167587,0.921303848413473,0.966029700968340,0.961701807537322,0.977348166512745,1.002822027765123,1.008537191570156,0.965365044658863,0.953690095360977,0.958793491874939,0.963073467097504,103.824484012032386,103.840468427011984,103.191927139838967,294.959712621903236,254.956247972236156,120.646600169717175,0.932452059877943,0.959720471883913,0.959421617808851,0.959421617808851,1.000000000000000
217W,2020-04-03,0.947133319160559,0.919848987144309,0.890333728410500,1.002792055020973,0.742609624540905,0.923685047633618,0.900906332742125,0.939189933957990,0.882629891589384,1.034301529903402,1.029517023429667,1.042044238032160,0.919848987144309,0.927331292987426,1.008983572231201,1.002415157494671,0.920955015882780,0.965792119835844,0.961465381275462,0.977174558921781,1.002792055020973,1.008537645742587,0.965114869632653,0.953382530341464,0.958501671594356,0.962824214299713,103.901088376683134,103.946999573054640,103.276354751253635,296.345259368924417,255.686851306742568,120.735616322710570,0.932150598056403,0.959537812398804,0.959237636785002,0.959237636785002,1.000000000000000
218W,2020-04-14,0.946701730968809,0.919292649037099,0.889636974686967,1.002744956804397,0.741711041879608,0.923154210087542,0.900225790746692,0.938763344996680,0.881832258069214,1.034432366231915,1.029612768746772,1.042186762412617,0.919292649037099,0.926822916749500,1.008922828755272,1.002300429324584,0.920407117309990,0.965418896102455,0.961093971720029,0.976901809296637,1.002744956804397,1.008538359442536,0.964721868431332,0.952899414273611,0.958043276307948,0.962432661659946,103.901088376683134,103.946999573054640,103.276354751253635,296.345259368924417,255.686851306742568,120.735616322710570,0.931677069239006,0.959250846301596,0.958948595026232,0.958948595026232,1.000000000000000
219W,2020-04-17,0.946584059234117,0.919140978868571,0.889447045594509,1.002732112220156,0.741466162644070,0.923009489164732,0.900040277621041,0.938647036184288,0.881614846783416,1.034468051739266,1.029638882651328,1.042225636081272,0.919140978868571,0.926684317060307,1.008906262987428,1.002269142102621,0.920257747005922,0.965317132845486,0.960992703107648,0.976827436248783,1.002732112220156,1.008538554088063,0.964614714062531,0.952767697839569,0.957918297463147,0.962325902214593,103.901088376683134,103.946999573054640,103.276354751253635,296.345259368924417,255.686851306742568,120.735616322710570,0.931547966769703,0.959172597716362,0.958869780572485,0.958869780572485,1.000000000000000
